yy,aeronautica_6803,aeronautica_6817,aeronautica_6893,lazio_240,lazio_289,marche_701,sicilia_11883,sicilia_11933,toscana_55,aeronautica_6693,aeronautica_6697,aeronautica_6865,bolzano_176,bolzano_39,lazio_388,marche_703,trentino_6511,trentino_6564,trentino_6639,trentino_6640,aeronautica_6769,aeronautica_6773,aeronautica_6782,aeronautica_6794,aeronautica_6826,aeronautica_6827,aeronautica_6834,aeronautica_6851,emiliaromagna_12702,emiliaromagna_14246,marche_104,marche_110,marche_123,marche_25,toscana_72,toscana_78,aeronautica_6707,aeronautica_6709,aeronautica_6718,aeronautica_6720,aeronautica_6721,aeronautica_6723,aeronautica_6729,aeronautica_6730,aeronautica_6733,aeronautica_6779,aeronautica_6797,bolzano_203,marche_108,marche_109,marche_605,marche_608,toscana_25,toscana_76,trentino_6509,aeronautica_6691,aeronautica_6692,bolzano_223,bolzano_94,aeronautica_6771,aeronautica_6856,aeronautica_6869,lazio_276,aeronautica_6919,aeronautica_6923
1971,3.5,2.6799999999999997,NA,-1.17,-0.6299999999999999,11,-0.69,-0.8899999999999999,-3,-0.7199999999999989,-7.590000000000003,7.8799999999999955,17.810000000000002,-0.5999999999999943,19.580000000000013,16.409999999999997,-21.069999999999993,-12.480000000000004,-16.74000000000001,1.8300000000000125,1.4800000000000004,8.07,0.7899999999999991,4.190000000000001,11.5,-1.38,0.9299999999999997,-12.96,2,7,13.3,-6.48,0.240000000000002,1.7600000000000016,6.76,8,NA,-3.289999999999999,NA,4.93,10.64,9.380000000000003,5.75,2.1899999999999977,NA,5.1199999999999974,0.46000000000000085,4,14.829999999999998,-0.7100000000000009,10.100000000000001,3.6000000000000014,9.340000000000003,-11.82,3.4000000000000057,-0.37999999999999545,-3.180000000000007,7.469999999999999,14.379999999999995,1.52,-0.5900000000000001,-0.46,3.9,-2.1500000000000004,-1.62
1972,-3.5,-12.32,NA,-5.17,-6.63,-10,-0.69,-1.89,-11,-7.719999999999999,NA,-32.120000000000005,-21.189999999999998,-12.599999999999994,9.580000000000013,-5.590000000000003,-28.069999999999993,-12.480000000000004,13.259999999999991,-28.169999999999987,-27.52,-20.93,-20.21,-12.809999999999999,NA,-3.38,-12.07,-13.96,-19,-25,-18.7,-27.48,-22.759999999999998,-20.24,-10.24,-10,NA,-9.29,NA,-37.07,-33.36,-32.62,-27.25,-24.810000000000002,NA,-22.880000000000003,NA,-13,-36.17,-15.71,-30.9,-11.399999999999999,-21.659999999999997,-27.82,-10.599999999999994,26.620000000000005,21.819999999999993,27.47,11.379999999999995,-1.48,-1.59,NA,-2.1,-2.1500000000000004,-3.62
1973,0.5,9.68,-0.8799999999999999,3.83,0.3700000000000001,0,-0.69,0.1100000000000001,8,NA,26.409999999999997,8.879999999999995,-1.1899999999999977,8.400000000000006,15.580000000000013,19.409999999999997,21.930000000000007,9.519999999999996,4.259999999999991,16.830000000000013,4.48,22.07,8.79,22.19,NA,2.62,-2.0700000000000003,1.0399999999999991,-4,3,-2.6999999999999993,3.5199999999999996,14.240000000000002,8.760000000000002,8.76,9,1.2899999999999991,-5.289999999999999,8.25,7.93,12.64,2.3800000000000026,7.75,3.1899999999999977,2.25,14.119999999999997,4.460000000000001,26,11.829999999999998,9.29,19.1,9.600000000000001,13.340000000000003,-6.82,28.400000000000006,-0.37999999999999545,-10.180000000000007,10.469999999999999,5.3799999999999955,0.52,-1.59,-0.46,-2.1,5.85,0.3799999999999999
1974,-3.5,-8.32,-3.88,-3.17,-5.63,-11,-0.69,-1.89,-16,7.280000000000001,-3.5900000000000034,-18.120000000000005,-23.189999999999998,-14.599999999999994,24.580000000000013,0.4099999999999966,0.9300000000000068,-19.480000000000004,1.259999999999991,10.830000000000013,-18.52,-13.93,-26.21,-6.809999999999999,-20.5,-3.38,-12.07,-7.960000000000001,-19,-25,-23.7,-25.48,-31.759999999999998,-12.239999999999998,-14.24,-16,-32.71,-25.29,-35.75,-35.07,-34.36,-26.619999999999997,-17.25,-21.810000000000002,-26.75,-10.880000000000003,-9.54,-6,-20.17,-25.71,-10.899999999999999,-35.4,-19.659999999999997,-20.82,-31.599999999999994,38.620000000000005,36.81999999999999,22.47,NA,-1.48,-1.59,-0.46,-2.1,-2.1500000000000004,-2.62
1975,-3.5,-0.3200000000000003,0.1200000000000001,-5.17,-5.63,-3,-0.69,0.1100000000000001,-9,0.28000000000000114,-10.590000000000003,-12.120000000000005,NA,-9.599999999999994,-25.419999999999987,0.4099999999999966,-10.069999999999993,4.519999999999996,14.259999999999991,2.8300000000000125,-0.5199999999999996,-4.93,-10.21,-2.8099999999999987,-5.5,-2.38,3.9299999999999997,9.04,-12,-6,-23.7,-8.48,-15.759999999999998,-11.239999999999998,-13.24,-4,-26.71,-27.29,-11.75,-14.07,-9.36,-3.6199999999999974,-2.25,-4.810000000000002,-8.75,-8.880000000000003,-6.539999999999999,6,-7.170000000000002,-8.71,-11.899999999999999,-8.399999999999999,-19.659999999999997,-23.82,-6.599999999999994,3.6200000000000045,-1.1800000000000068,13.469999999999999,6.3799999999999955,-1.48,-1.59,-0.46,-2.1,1.8499999999999996,-0.6200000000000001
1976,NA,-2.3200000000000003,-4.88,NA,-1.63,6,-0.69,-1.89,-9,-7.719999999999999,10.409999999999997,NA,-4.189999999999998,-7.599999999999994,-12.419999999999987,-11.590000000000003,-8.069999999999993,12.519999999999996,-11.740000000000009,2.8300000000000125,7.48,-9.93,5.789999999999999,-2.8099999999999987,2.5,-1.38,1.9299999999999997,7.039999999999999,-1,-8,-2.6999999999999993,-8.48,1.240000000000002,-0.23999999999999844,-6.24,2,-8.71,-2.289999999999999,-17.75,-12.07,-8.36,-0.6199999999999974,NA,-10.810000000000002,-3.75,-11.880000000000003,NA,4,-2.1700000000000017,-1.7100000000000009,-2.8999999999999986,-1.3999999999999986,-8.659999999999997,-16.82,NA,10.620000000000005,11.819999999999993,18.47,-6.6200000000000045,-1.48,0.4099999999999999,-0.46,0.8999999999999999,-5.15,-2.62
1977,-3.5,-7.32,-3.88,-2.17,-4.63,-9,-0.69,NA,NA,-12.719999999999999,-8.590000000000003,-16.120000000000005,-8.189999999999998,-10.599999999999994,-39.41999999999999,-36.59,NA,13.519999999999996,-1.740000000000009,1.8300000000000125,-14.52,-10.93,-20.21,-9.809999999999999,-16.5,-3.38,-4.07,0.03999999999999915,-11,NA,-17.7,-10.48,-25.759999999999998,-21.24,-7.24,NA,-10.71,-19.29,-7.75,-15.07,-17.36,-10.619999999999997,-19.25,-19.810000000000002,-20.75,-8.880000000000003,-7.539999999999999,-3,-25.17,NA,-23.9,-16.4,-7.659999999999997,NA,-10.599999999999994,-2.3799999999999955,-6.180000000000007,-11.530000000000001,-7.6200000000000045,-1.48,-1.59,-0.46,-2.1,-3.1500000000000004,-2.62
1978,-3.5,-6.32,-1.88,-4.17,-2.63,NA,-0.69,-1.89,-2,-3.719999999999999,17.409999999999997,-13.120000000000005,NA,-8.599999999999994,NA,4.409999999999997,-10.069999999999993,0.519999999999996,-2.740000000000009,25.830000000000013,-0.5199999999999996,-13.93,-1.2100000000000009,-6.809999999999999,-4.5,-1.38,-3.0700000000000003,2.039999999999999,-1,NA,-0.6999999999999993,-12.48,5.240000000000002,-20.24,-12.24,NA,-9.71,11.71,-7.75,-8.07,-3.3599999999999994,4.380000000000003,-5.25,-11.810000000000002,1.25,2.1199999999999974,-7.539999999999999,7,3.8299999999999983,-3.710000000000001,-2.8999999999999986,0.6000000000000014,7.340000000000003,5.18,-10.599999999999994,24.620000000000005,11.819999999999993,9.469999999999999,9.379999999999995,-0.48,-1.59,-0.46,-2.1,-0.15000000000000036,0.3799999999999999
1979,3.5,-4.32,1.12,3.83,2.37,6,0.31000000000000005,3.1100000000000003,-8,9.280000000000001,-10.590000000000003,-21.120000000000005,NA,-3.5999999999999943,-3.4199999999999875,-14.590000000000003,-4.069999999999993,6.519999999999996,17.25999999999999,7.8300000000000125,-8.52,-10.93,-6.210000000000001,-6.809999999999999,-7.5,1.62,-2.0700000000000003,-3.960000000000001,-2,-10,3.3000000000000007,-6.48,2.240000000000002,-11.239999999999998,-1.2400000000000002,21,-15.71,7.710000000000001,-12.75,-12.07,-16.36,-13.619999999999997,-16.25,-17.810000000000002,-20.75,-8.880000000000003,-8.54,NA,-25.17,-10.71,-12.899999999999999,-10.399999999999999,1.3400000000000034,-7.82,-3.5999999999999943,4.6200000000000045,2.819999999999993,7.469999999999999,1.3799999999999955,3.52,1.41,1.54,-0.10000000000000009,5.85,2.38
1980,0.5,-1.3200000000000003,1.12,-1.17,2.37,-2,-0.69,-0.8899999999999999,-1,16.28,21.409999999999997,NA,1.8100000000000023,5.400000000000006,37.58000000000001,17.409999999999997,43.93000000000001,11.519999999999996,20.25999999999999,21.830000000000013,0.4800000000000004,-3.9299999999999997,0.7899999999999991,-0.8099999999999987,7.5,-1.38,-2.0700000000000003,NA,-4,-12,10.3,-6.48,6.240000000000002,-0.23999999999999844,-5.24,6,-2.710000000000001,1.7100000000000009,-6.75,0.9299999999999997,-5.359999999999999,-6.6199999999999974,-3.25,-2.8100000000000023,-0.75,9.119999999999997,-8.54,12,-13.170000000000002,5.289999999999999,-5.899999999999999,-3.3999999999999986,22.340000000000003,0.17999999999999972,3.4000000000000057,24.620000000000005,18.819999999999993,15.469999999999999,16.379999999999995,-1.48,-1.59,-0.46,-1.1,-0.15000000000000036,0.3799999999999999
1981,2.5,17.68,6.12,-1.17,14.370000000000001,9,0.31000000000000005,5.11,11,-2.719999999999999,12.409999999999997,26.879999999999995,16.810000000000002,7.400000000000006,NA,6.409999999999997,30.930000000000007,19.519999999999996,0.2599999999999909,-2.1699999999999875,13.48,30.07,23.79,NA,26.5,1.62,5.93,6.039999999999999,9,23,17.3,-1.4800000000000004,26.240000000000002,14.760000000000002,6.76,23,20.29,10.71,20.25,31.93,22.64,20.380000000000003,29.75,29.189999999999998,36.25,21.119999999999997,18.46,6,3.8299999999999983,23.29,14.100000000000001,14.600000000000001,26.340000000000003,26.18,20.400000000000006,-22.379999999999995,-11.180000000000007,-14.530000000000001,-9.620000000000005,NA,-1.59,-0.46,0.8999999999999999,9.85,4.38
1982,-3.5,-6.32,1.12,-5.17,-0.6299999999999999,5,-0.69,-1.89,-9,6.280000000000001,5.409999999999997,22.879999999999995,-9.189999999999998,-6.599999999999994,4.5800000000000125,-18.590000000000003,6.930000000000007,0.519999999999996,11.259999999999991,-1.1699999999999875,-1.5199999999999996,3.0700000000000003,-6.210000000000001,-9.809999999999999,-6.5,-3.38,-3.0700000000000003,-2.960000000000001,4,4,2.3000000000000007,-10.48,0.240000000000002,NA,-11.24,NA,-6.710000000000001,-12.29,-5.75,-4.07,-9.36,-11.619999999999997,1.75,-0.8100000000000023,3.25,NA,-3.539999999999999,-26,1.8299999999999983,-2.710000000000001,-12.899999999999999,-13.399999999999999,5.340000000000003,9.18,-11.599999999999994,-1.3799999999999955,3.819999999999993,-11.530000000000001,NA,-1.48,-0.5900000000000001,-0.46,-2.1,-2.1500000000000004,-2.62
1983,-2.5,2.6799999999999997,17.12,2.83,-4.63,NA,-0.69,-1.89,2,0.28000000000000114,4.409999999999997,6.8799999999999955,-14.189999999999998,-19.599999999999994,NA,NA,0.9300000000000068,-10.480000000000004,-24.74000000000001,-1.1699999999999875,13.48,2.0700000000000003,-0.21000000000000085,-2.8099999999999987,-1.5,-0.3799999999999999,-3.0700000000000003,1.0399999999999991,2,12,-15.7,NA,5.240000000000002,-4.239999999999998,0.7599999999999998,-2,8.29,6.710000000000001,21.25,17.93,20.64,16.380000000000003,19.75,13.189999999999998,22.25,8.119999999999997,4.460000000000001,9,22.83,3.289999999999999,9.100000000000001,-5.399999999999999,10.340000000000003,20.18,-10.599999999999994,-14.379999999999995,-5.180000000000007,-4.530000000000001,NA,-1.48,0.4099999999999999,-0.46,-0.10000000000000009,NA,0.3799999999999999
1984,-3.5,-2.3200000000000003,-0.8799999999999999,6.83,-5.63,-8,-0.69,-1.89,-10,15.280000000000001,4.409999999999997,12.879999999999995,-15.189999999999998,3.4000000000000057,NA,-0.5900000000000034,5.930000000000007,5.519999999999996,13.259999999999991,2.8300000000000125,-7.52,-8.93,-5.210000000000001,-7.809999999999999,8.5,-1.38,-10.07,-10.96,-1,-10,-16.7,-14.48,7.240000000000002,-12.239999999999998,-5.24,-6,-5.710000000000001,6.710000000000001,11.25,0.9299999999999997,-1.3599999999999994,-13.619999999999997,-5.25,-12.810000000000002,-5.75,-1.8800000000000026,4.460000000000001,-14,10.829999999999998,1.2899999999999991,-4.899999999999999,3.6000000000000014,5.340000000000003,3.1799999999999997,-16.599999999999994,11.620000000000005,17.819999999999993,3.469999999999999,-6.6200000000000045,-1.48,-1.59,-0.46,-2.1,0.8499999999999996,1.38
1985,NA,NA,-4.88,1.83,7.37,NA,-0.69,-1.89,7,14.280000000000001,2.4099999999999966,3.8799999999999955,-13.189999999999998,-6.599999999999994,1.5800000000000125,-18.590000000000003,3.930000000000007,5.519999999999996,-3.740000000000009,7.8300000000000125,4.48,-0.9299999999999997,5.789999999999999,NA,-1.5,-1.38,1.9299999999999997,8.04,18,5,1.3000000000000007,9.52,1.240000000000002,-1.2399999999999984,6.76,7,-1.7100000000000009,15.71,9.25,0.9299999999999997,3.6400000000000006,-0.6199999999999974,3.75,4.189999999999998,1.25,1.1199999999999974,2.460000000000001,-6,22.83,-7.710000000000001,-1.8999999999999986,2.6000000000000014,8.340000000000003,6.18,-14.599999999999994,0.6200000000000045,4.819999999999993,-5.530000000000001,-11.620000000000005,6.52,3.41,-0.46,NA,0.8499999999999996,0.3799999999999999
1986,-0.5,-0.3200000000000003,0.1200000000000001,-4.17,4.37,-7,3.31,0.1100000000000001,7,1.2800000000000011,13.409999999999997,16.879999999999995,2.8100000000000023,22.400000000000006,10.580000000000013,6.409999999999997,-6.069999999999993,10.519999999999996,-0.7400000000000091,18.830000000000013,8.48,-6.93,-0.21000000000000085,-3.8099999999999987,5.5,0.6200000000000001,-7.07,-4.960000000000001,7,NA,6.300000000000001,15.52,10.240000000000002,-0.23999999999999844,-4.24,-1,5.289999999999999,5.710000000000001,10.25,10.93,2.6400000000000006,8.380000000000003,6.75,9.189999999999998,5.25,13.119999999999997,2.460000000000001,-8,-3.1700000000000017,7.289999999999999,8.100000000000001,-7.399999999999999,11.340000000000003,-0.8200000000000003,NA,-2.3799999999999955,-13.180000000000007,-5.530000000000001,-11.620000000000005,1.52,-1.59,-0.46,-1.1,-1.1500000000000004,-0.6200000000000001
1987,6.5,5.68,3.12,-4.17,-1.63,-5,5.3100000000000005,2.1100000000000003,NA,-11.719999999999999,-4.590000000000003,23.879999999999995,-16.189999999999998,NA,-1.4199999999999875,-5.590000000000003,3.930000000000007,-1.480000000000004,0.2599999999999909,4.8300000000000125,14.48,3.0700000000000003,10.79,5.190000000000001,10.5,4.62,3.9299999999999997,4.039999999999999,11,13,14.3,25.52,10.240000000000002,1.7600000000000016,9.76,-7,-8.71,2.710000000000001,4.25,NA,7.640000000000001,2.3800000000000026,11.75,12.189999999999998,14.25,5.1199999999999974,2.460000000000001,-2,-0.1700000000000017,8.29,-5.899999999999999,12.600000000000001,-3.6599999999999966,4.18,-15.599999999999994,-9.379999999999995,NA,-8.530000000000001,-4.6200000000000045,-0.48,2.41,0.54,1.9,-5.15,-2.62
1988,NA,NA,1.12,-0.16999999999999993,-3.63,-3,1.31,0.1100000000000001,-1,-4.719999999999999,NA,NA,-1.1899999999999977,NA,6.5800000000000125,12.409999999999997,27.930000000000007,5.519999999999996,-3.740000000000009,-5.1699999999999875,NA,NA,-5.210000000000001,NA,NA,NA,NA,NA,-17,-8,-9.7,-19.48,-11.759999999999998,4.760000000000002,1.7599999999999998,-11,2.289999999999999,NA,-0.75,NA,NA,NA,NA,NA,-1.75,NA,NA,-1,-6.170000000000002,-33.71,-14.899999999999999,-10.399999999999999,-7.659999999999997,9.18,5.400000000000006,NA,-11.180000000000007,-25.53,-30.620000000000005,NA,NA,NA,-1.1,NA,NA
1989,-3.5,-8.32,3.12,3.83,-1.63,13,NA,NA,NA,-16.72,-14.590000000000003,-21.120000000000005,-12.189999999999998,-13.599999999999994,-29.419999999999987,NA,-10.069999999999993,-13.480000000000004,0.2599999999999909,-22.169999999999987,17.48,4.07,-14.21,3.1900000000000013,-22.5,-3.38,-7.07,-1.9600000000000009,3,5,-10.7,-3.4800000000000004,NA,13.760000000000002,-7.24,-19,5.289999999999999,-9.29,9.25,2.9299999999999997,7.640000000000001,15.380000000000003,1.75,10.189999999999998,8.25,13.119999999999997,-6.539999999999999,4,3.8299999999999983,-18.71,7.100000000000001,-22.4,-26.659999999999997,7.18,-15.599999999999994,-30.379999999999995,-21.180000000000007,-28.53,-18.620000000000005,-1.48,-1.59,-0.46,-2.1,-6.15,-3.62
1990,-3.5,-3.3200000000000003,-5.88,NA,-1.63,NA,-0.69,-1.89,NA,-9.719999999999999,-17.590000000000003,-18.120000000000005,-14.189999999999998,-2.5999999999999943,-15.419999999999987,NA,-1.0699999999999932,-3.480000000000004,4.259999999999991,1.8300000000000125,0.4800000000000004,-1.9299999999999997,-9.21,-5.809999999999999,-14.5,-2.38,-7.07,-3.960000000000001,-10,1,-3.6999999999999993,-9.48,-5.759999999999998,8.760000000000002,-8.24,-13,8.29,-0.28999999999999915,8.25,NA,NA,11.380000000000003,NA,NA,4.25,-4.880000000000003,-7.539999999999999,-2,-26.17,NA,-11.899999999999999,-15.399999999999999,-7.659999999999997,18.18,-3.5999999999999943,-34.379999999999995,-29.180000000000007,-21.53,-13.620000000000005,-1.48,-1.59,-0.46,-2.1,-4.15,-0.6200000000000001
1991,-0.5,13.68,6.12,20.83,14.370000000000001,NA,1.31,NA,NA,4.280000000000001,16.409999999999997,1.8799999999999955,3.8100000000000023,12.400000000000006,NA,1.4099999999999966,4.930000000000007,NA,25.25999999999999,NA,11.48,10.07,0.7899999999999991,10.190000000000001,4.5,0.6200000000000001,-0.07000000000000028,-2.960000000000001,17,11,9.3,9.52,12.240000000000002,8.760000000000002,7.76,0,11.29,13.71,21.25,8.93,NA,18.380000000000003,NA,NA,18.25,12.119999999999997,10.46,-2,NA,2.289999999999999,8.100000000000001,1.6000000000000014,6.340000000000003,22.18,3.4000000000000057,12.620000000000005,NA,-7.530000000000001,5.3799999999999955,1.52,0.4099999999999999,1.54,-2.1,1.8499999999999996,1.38
